                  0,                   0,             0.00318,         0.003181364,                1508,    1799.69977590331,   -4106.30888495867,    1180.17569565452,   -423.465759472533,  -0.739245673663716,    -2.6002565150742, -0.0783734289846554,    95.9179763721023,    69.8955543307956
                 30,                   0,            0.004638,         0.004639232,                1456,    1664.97743528004,   -3262.26893186291,    1492.22010290509,   -2197.58799191599,   -0.79778390358173,   -2.54961707737106,  -0.546965226872358,    95.9179763721004,     58.629573642441
                 60,                   0,            0.003078,         0.003079236,                1430,    1409.73306332666,   -1607.34809849823,    2065.21059845304,   -3094.68313357467,  -0.635411914008878,   -2.37070038946476,   -1.25204011884087,    95.9179763720981,    39.1756436176413
                 90,                   0,            0.002961,         0.002962511,                1391,    1150.73511281321,    99.7214899021992,    2594.38234570377,   -2920.42641039892,  0.0793873586128547,   -2.06103865108227,   -1.82822811267909,    95.9179763721002,     15.733788947141
                120,                   0,            0.002738,         0.002738626,                1287,    963.007703540858,    1314.89646855792,    2926.71294955704,   -2053.24881470178,    1.14306318269795,   -1.74409648276933,   -1.75403000033072,    95.9179763721027,    40.4413123589255
                150,                   0,            0.002783,         0.002783586,                1274,    861.863782748071,    1941.08053961374,     3080.5688787143,   -929.415662885472,    1.99379394769784,   -1.54093495085513,  -0.943433231079803,    95.9179763721033,    61.4977435953658
                180,                   0,            0.002641,         0.002642153,                1248,    839.472409080972,    2072.17983053841,    3111.23219965879,    247.535121227493,     2.2114515851354,   -1.49384128490758,   0.263242385693912,    95.9179763721054,    69.1522845184654
                210,                   0,            0.002705,         0.002706886,                1261,    893.601790165665,    1742.65531030642,    3033.26429524476,    1414.48825394548,    1.69475479938783,   -1.60865559114894,    1.36169679160326,    95.9179763721057,    53.9903162682811
                240,                   0,            0.002767,         0.002767924,                1313,    1030.19066072737,    880.128872838296,    2812.31892351394,    2467.01128697543,   0.688256742407438,   -1.86866900798823,    1.88468476272444,    95.9179763721061,    28.2874028544729
                270,                   0,            0.002924,         0.002925214,                1365,     1252.7604992311,   -574.794185684506,    2392.33440936168,    3106.38957600133,  -0.290041201755047,   -2.20154815902245,    1.64181770944683,    95.9179763721098,    23.2866261788632
                300,                   0,            0.003082,         0.003083879,                1417,    1523.93828660086,   -2356.10808394302,    1811.23536489642,    2852.87248431542,  -0.761791426657328,   -2.46650402760705,   0.936794896557983,    95.9179763721007,    48.6639957797398
                330,                   0,            0.003171,         0.003172118,                1495,    1742.47284998794,   -3750.73957474999,    1312.53819750107,    1524.09014212419,   -0.77423959675416,   -2.58245531418663,   0.318616421631373,    95.9179763721042,    64.1188392429997
