     1.06549460640188,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0
     3395.40848579986,    0.0154192742092965,   0.00667113039625431, -0.000237490684107208,  3.87648066456053e-05, -1.15760104417461e-05,  4.64718351269769e-06, -2.21496900636378e-06,  1.18180015908581e-06, -6.83130962447183e-07,  4.19266169842959e-07, -2.69592543219241e-07,  1.79936290291409e-07, -1.23819884345961e-07,  8.74027776254815e-08, -6.30424106482816e-08,  4.63216759731895e-08, -3.45872249133091e-08,  2.61915984096721e-08, -2.00821372906873e-08,   1.5569138341622e-08
-1.52942171858471e-06, -3.17858789206346e-06, -1.80011931766355e-06, -1.08630369523002e-07,  2.27857699226854e-08, -8.03365057402226e-09,   3.5827410755574e-09, -1.84402198466251e-09,  1.04523845954821e-09,   -6.351088204217e-10,  4.06713437353904e-10, -2.71384126755372e-10,  1.87174409348968e-10, -1.32654312087512e-10,  9.61797387727471e-11, -7.10958895325354e-11,  5.34354031510822e-11, -4.07468009562613e-11,  3.14679172284925e-11, -2.45762960754214e-11,  1.93868417763587e-11
     1.57079630965026, -7.77262321220278e-08, -8.38763242957338e-08, -1.78948384353199e-08,  3.40468600024746e-09, -1.14779915649976e-09,  4.97772886009857e-10, -2.50999327307984e-10,  1.39960680514201e-10, -8.38805917242444e-11,  5.30776206061141e-11, -3.50424018946316e-11,    2.393778614413e-11, -1.68165251117011e-11,  1.20937050248782e-11, -8.87188961273718e-12,  6.62055946311866e-12, -5.01444092340545e-12,  3.84775221945414e-12,  -2.9867162684263e-12,  2.34226673584852e-12
   0.0188229640189366,    0.0179467300604332,  0.000204550586780844, -2.69123436015853e-05,  1.00539797947155e-05, -4.81595122951648e-06,  2.66829225680232e-06, -1.62256856935521e-06,  1.05276698775702e-06, -7.16527702182456e-07,  5.05942085591574e-07,  -3.6781726903294e-07,   2.7381431468478e-07, -2.07880170101096e-07,  1.60457543323697e-07, -1.25617261348082e-07,  9.95512484280963e-08, -7.97402940458118e-08,  6.44747052015345e-08, -5.25680317813394e-08,  4.31806284715431e-08
    0.959968579252954,    -0.125902840914936,    0.0498458175803828,   -0.0282551891114041,    0.0185890702382372,   -0.0132593315633967,   0.00995045677391931,  -0.00773243591028881,   0.00616372824796594,  -0.00500947926130604,   0.00413401983434323,  -0.00345389582614506,   0.00291516936690667,  -0.00248155836244456,   0.00212783959787968,  -0.00183598677001281,    0.0015928108563293,  -0.00138846515973089,   0.00121546819510507,  -0.00106804751627711,  0.000941688482049444
    -3.11714445580042,    0.0250639989465099,   -0.0140304591032223,   0.00973523682854727,  -0.00736982966706853,    0.0058538630952754,  -0.00479386983053453,   0.00400961039696897,  -0.00340597517578122,   0.00292765732628066,   -0.0025401240997778,   0.00222060688976438,  -0.00195343312917639,   0.00172743180064463,  -0.00153440772394924,   0.00136820171027258,  -0.00122408864284911,   0.00109837900539732, -0.000988147460618632,  0.000891043319627063,  -0.00080515527385158
     286.889793442715,      -1.9428156429335,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0
     1.16747537542391,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0,                     0
     3395.41012740175,    0.0167726769488017,   0.00660077517551232, -0.000222790676541318,   3.3512986072035e-05, -9.15430126151058e-06,  3.35759042900641e-06, -1.46146628960035e-06,  7.11974251373194e-07, -3.75731203684069e-07,  2.10517237680408e-07, -1.23569439566598e-07,  7.52858926793101e-08, -4.72897060930596e-08,  3.04701706178554e-08, -2.00608607432514e-08,  1.34543573500576e-08, -9.16963551491545e-09,  6.33800253373891e-09, -4.43558903082472e-09,  3.13873204551235e-09
