                    0,                     0,              0.096794,           0.096804635,                    47,      876.936301785077,      3083.44727304583,     -74.3742442943724,     -2346.04324972152,     -1.49619981612535,   -0.0956870774948727,     -2.35229442584458,      95.9179763720987,      1.00000000000005,     0.999999999999794,     0.999999999999904,     0.999999999999894,     0.999999999999837,     0.999999999999903,                     1,  1.44609657581896e-10,  1.53477230924182e-11,  2.26464180741459e-10,  1.58983937126322e-13,  1.55708779203678e-14,  2.28261853862932e-13,    7.105427357601e-14,       16.742734387461
                  -10,                     0,              0.095245,           0.095250526,                    47,      831.063116675374,      2729.56607962093,      -57.377913130896,     -2750.14078370947,      -1.7676405653799,   -0.0842302770220171,     -2.15718865147389,       95.917976372103,      1.00000000000008,     0.999999999999779,     0.999999999999936,     0.999999999999845,     0.999999999999807,     0.999999999999923,     0.999999999999992,  2.25554686039686e-10,   1.2661871551245e-11,  1.75987224793062e-10,  2.73780997872564e-13,  1.62508895229507e-14,  1.65645275274073e-13, -8.10018718766514e-13,      17.4363081353953
                  -20,                     0,              0.081052,           0.081057413,                    47,       803.13537065925,      2279.47171112628,     -46.4546787416397,     -3133.52010094353,      -2.0535325870711,   -0.0746541515289935,     -1.88960604949213,      95.9179763721059,       1.0000000000001,     0.999999999999446,     0.999999999999954,     0.999999999999862,     0.999999999999591,     0.999999999999922,                     1,  2.34649633057415e-10,  2.57287524618732e-11,  1.44609657581896e-10,   2.8421709430404e-13,  3.05450109649996e-14,  1.47215573065296e-13,  3.26849658449646e-13,      17.9402183028152
                  -30,                     0,              0.084081,           0.084085962,                    47,      786.560726822052,      1745.95274374697,     -48.1273333667904,     -3459.25285468209,     -2.31993446599591,   -0.0770466387175449,     -1.55277024199145,      95.9179763720967,      1.00000000000013,     0.999999999999414,     0.999999999999971,     0.999999999999879,     0.999999999999563,     0.999999999999931,     0.999999999999998,  2.24872565013357e-10,  2.81801249002456e-11,  1.01863406598568e-10,   2.8022029141539e-13,  3.36675132217579e-14,  1.07025499573865e-13, -2.27373675443232e-13,      18.2542177273428
                  -40,                     0,              0.052027,           0.052030831,                    48,       783.79865767597,      1125.80494976303,     -56.6702397835891,     -3707.62042759488,     -2.55183968860695,   -0.0853208824028602,      -1.1353393394361,      95.9179763721021,       1.0000000000002,     0.999999999999451,      0.99999999999998,      0.99999999999989,     0.999999999999595,      0.99999999999993,                     1,   2.2441781766247e-10,  3.11004555442196e-11,  7.27595761418343e-11,   2.8155255904494e-13,  3.45140582780346e-14,  7.99360577730113e-14,  1.70530256582424e-13,      18.2924644633969
                  -50,                     0,              0.060765,            0.06076941,                    50,      792.992644429194,      435.257723388713,     -74.6861459656667,      -3849.9441856401,     -2.71930214774057,    -0.102320502268433,     -0.64348515147616,      95.9179763720998,      1.00000000000053,     0.999999999999731,     0.999999999999992,     0.999999999999896,     0.999999999999779,     0.999999999999952,                     1,  2.30841123993741e-10,  2.01083594220108e-11,  3.00133251585066e-11,   2.8288482667449e-13,  2.26346719145454e-14,  3.09752223870419e-14,   4.2632564145606e-14,      18.0830540359333
                  -60,                     0,              0.040607,           0.040609828,                    72,      811.547714164688,     -298.107088342365,     -106.106024245787,     -3862.24950151903,     -2.79372261610561,    -0.131479445655887,    -0.096487651667719,      95.9179763721041,      0.99999999999915,     0.999999999999783,                     1,     0.999999999999901,     0.999999999999781,      1.00000000000021,                     1,  2.53464804700343e-10,   2.3007373783912e-11, -2.27373675443232e-12,  2.75779399316889e-13,  2.88657986402541e-14, -2.02754479872169e-14,                     0,      17.7039866384825
                  -70,                     0,              0.034835,           0.034837962,                    79,      841.358169707962,     -1053.89249919681,     -146.904412401805,     -3726.23499392187,     -2.75326665761264,    -0.165166024154964,     0.491874128715798,       95.917976372105,     0.999999999999754,     0.999999999999854,      1.00000000000002,     0.999999999999899,     0.999999999999829,     0.999999999999823,      1.00000000000001,  2.58978616329841e-10,  2.14868123293854e-11, -6.59383658785373e-11,  2.78888023785839e-13,  2.82551759767102e-14, -8.69304628281498e-14,   4.9737991503207e-13,      17.1823072273062
                  -79,                     0,              0.022425,           0.022427399,                    84,      876.840586241504,     -1722.40046190404,     -191.335069738836,     -3466.09651858404,     -2.60250812409561,    -0.196810758489497,      1.02961078027367,      95.9179763721005,     0.999999999999852,     0.999999999999748,      1.00000000000003,     0.999999999999901,     0.999999999999752,     0.999999999999878,                     1,  2.55113263847306e-10,  4.82316409033956e-11, -1.09594111563638e-10,  2.58904009342587e-13,    4.876654635666e-14, -1.25233157177718e-13,  2.55795384873636e-13,      16.6822508884129
                  -85,                     0,              0.019389,            0.01939081,                    88,      904.035131139473,       -2144.732555657,     -224.739185616398,     -3219.73789296875,     -2.43897952987403,    -0.217610306117004,      1.37614907489286,      95.9179763721024,     0.999999999999881,     0.999999999999916,      1.00000000000005,     0.999999999999899,     0.999999999999939,     0.999999999999862,     0.999999999999998,   2.5465851649642e-10,  1.89004367712187e-11, -1.75532477442175e-10,  2.46025422256935e-13,  1.31561428418081e-14, -1.90514271025677e-13, -1.56319401867222e-13,      16.3947309819217
