                    0,                     0,              0.009263,           0.009313891,                    47,                   783,      3213.77220377636,     -65.1527022633228,     -2117.65774059217,     -1.27629756195743,    -0.100558015086329,     -2.50813168736016,      95.9179763720987,      1.00000000000004,     0.999999999999788,     0.999999999999904,     0.999999999999865,     0.999999999999814,     0.999999999999904,                     1,  1.29148247651756e-10,  1.38271616378915e-11,  2.02817318495363e-10,  1.72306613421824e-13,  1.87350135405495e-14,  2.42028619368284e-13,    7.105427357601e-14,      17.2566042012741,      3849.29226724443,      2.83536296527363
                   10,                     0,              0.009582,           0.009582851,                    47,                   783,      3517.26237093509,     -82.5112254828481,     -1532.24393709511,    -0.846862729964474,     -0.12070454601328,     -2.69534633289688,      95.9179763721017,      1.00000000000003,     0.999999999999356,     0.999999999999847,      0.99999999999984,     0.999999999999464,     0.999999999999898,                     1,  1.00499164545909e-10,  5.31770183442859e-11,  2.33967512031086e-10,  1.35780275911657e-13,  6.46843689722232e-14,  2.76223488526739e-13,  3.12638803734444e-13,      16.7736495383345,      3837.40982579282,      2.85112506113185
                   20,                     0,              0.009079,           0.009079669,                    47,                   783,      3715.61141092764,     -101.729050746862,      -905.84914729946,    -0.390270214683732,    -0.142342905175836,     -2.80976695252586,      95.9179763721049,      1.00000000000002,     0.999999999999707,      0.99999999999973,     0.999999999999795,     0.999999999999758,     0.999999999999895,     0.999999999999999,  5.59339241590351e-11,  2.98427949019242e-11,  2.44881448452361e-10,  7.98250354705488e-14,  3.43891581877642e-14,  2.95319324550292e-13, -1.27897692436818e-13,      16.3106175521813,      3825.79137361732,      2.86659697123993
                   30,                     0,              0.009481,           0.009481575,                    47,                   783,      3805.66113751053,     -123.074950180021,     -255.386676625464,    0.0845817794722821,    -0.165839832847593,     -2.84536942572886,      95.9179763721019,     0.999999999999998,     0.999999999999841,     0.999999999998961,     0.999999999999962,     0.999999999999832,     0.999999999999883,      1.00000000000001, -6.82121026329696e-12,  1.96109795069788e-11,  2.65345079242252e-10, -3.20576898360514e-15,  2.77833311912445e-14,  3.33066907387547e-13,   8.5265128291212e-13,      15.9273128434908,       3816.2057716425,      2.87951662850393
                   40,                     0,              0.007713,           0.007713586,                    48,                   783,      3785.79234841709,     -145.185589151865,       402.01203240585,     0.565716506541079,    -0.189666532093794,     -2.79715471216728,       95.917976372099,     0.999999999999989,     0.999999999999852,      1.00000000000063,     0.999999999999916,     0.999999999999877,     0.999999999999887,      1.00000000000001, -4.18367562815547e-11,  2.14868123293854e-11,  2.52839527092874e-10, -4.72955008490317e-14,  2.32869279415127e-14,  3.17079695832945e-13,   4.9737991503207e-13,      15.6509506304856,      3809.84464707288,      2.88831082988851
                   50,                     0,              0.008421,           0.008422377,                    48,                   783,      3656.27597859684,     -164.438720656013,      1048.50904303245,      1.03850102564296,    -0.209654654188118,     -2.66288376522566,      95.9179763721024,     0.999999999999978,     0.999999999999842,      1.00000000000022,     0.999999999999908,     0.999999999999852,      0.99999999999989,                     1, -7.95807864051312e-11,  2.59490207099589e-11,  2.34877006732859e-10, -9.57012247226885e-14,  3.10584891138888e-14,  2.93098878501041e-13,  2.98427949019242e-13,      15.4852659027244,      3807.19914606999,      2.89225622489401
                   60,                     0,              0.007951,           0.007952856,                    48,                   783,      3419.54778845282,     -185.250187963767,      1668.55177556788,      1.48718090119093,    -0.231151698375688,     -2.44018527681767,      95.9179763720999,     0.999999999999966,     0.999999999999788,      1.00000000000013,     0.999999999999913,     0.999999999999789,     0.999999999999885,     0.999999999999999, -1.17324816528708e-10,  3.92219590139575e-11,  2.21916707232594e-10, -1.29007915461443e-13,  4.88775686591225e-14,   2.8155255904494e-13,  -5.6843418860808e-14,      15.5132549318813,      3809.42118141377,      2.88990633389186
                   70,                     0,              0.007264,           0.007265634,                    49,                   783,      3079.84554917954,     -204.041511223387,      2243.49772036179,       1.8934481467556,    -0.250049964032674,     -2.13453931488825,       95.917976372101,     0.999999999999947,     0.999999999999843,       1.0000000000001,     0.999999999999906,     0.999999999999847,      0.99999999999987,                     1, -1.61890056915581e-10,  3.20028448186349e-11,  2.19188223127276e-10,  -1.7874590696465e-13,  3.83026943495679e-14,  2.77999845366139e-13,  1.98951966012828e-13,      15.7473929795062,      3815.80444550974,      2.88204726975896
                   80,                     0,              0.006597,           0.006597947,                    50,                   783,        2644.536083767,     -220.624294389854,      2755.54324212491,      2.24013413063162,    -0.266233900305331,     -1.75508406769939,      95.9179763721013,     0.999999999999924,     0.999999999999859,      1.00000000000008,     0.999999999999899,     0.999999999999877,     0.999999999999849,                     1, -2.01453076442704e-10,  3.10365066980012e-11,  2.06910044653341e-10, -2.26929586233382e-13,  3.26960680752109e-14,  2.64233079860787e-13,  3.83693077310454e-13,      16.2205785876461,      3825.60645347127,      2.86958674300972
                 89.9,                     0,              0.007155,           0.007156539,                    57,                   783,      2129.83187761782,     -236.108640772906,      3183.81376317349,      2.50996535478353,    -0.281145700014085,     -1.31975945810553,      95.9179763721025,     0.999999999999887,     0.999999999999887,      1.00000000000004,      0.99999999999991,     0.999999999999878,     0.999999999999881,     0.999999999999995,  -2.4056134861894e-10,   2.6801671992871e-11,  1.36424205265939e-10, -2.25597318603832e-13,  3.43614026121486e-14,  1.57429624891847e-13, -4.68958205601666e-13,      16.9319695139023,      3837.78597575967,      2.85388826242054
                   90,                     0,              0.007284,           0.007284425,                    57,                   783,      2124.25297787754,     -236.261016142336,       3187.6850737224,      2.51227777790317,    -0.281291786604214,     -1.31511612427658,      95.9179763721029,     0.999999999955592,       1.0000000000009,     0.999999999978864,      1.00000000002663,     0.999999999988795,      1.00000000010846,                     1, -9.43341547099408e-08, -2.12310169445118e-10, -6.73740032652859e-08,   6.6895822214974e-11,  3.15175663345713e-12, -1.42643896694494e-10,  3.26849658449646e-13,      16.9402713698483,      3837.91689735497,      2.85371870162967
