                 -0.6,                     0,              0.096505,           0.096504056,                    48,      1150.73511281321,      99.7214899021669,      2594.38234570399,     -2920.42641039865,    0.0793873586128346,     -2.06103865108212,     -1.82822811267891,      95.9179763721002,     0.999999999999676,      1.00000000000009,     0.999999999999905,     0.999999999999746,     0.999999999999929,     0.999999999999903,                     1, -3.23154836223694e-11,  2.26009433390573e-10,  2.76941136689857e-10,   -2.019218126037e-14,  1.45661260830821e-13,    1.765254609154e-13,   4.2632564145606e-14,      34.9401187904742
                 -0.5,                     0,              0.087046,           0.087044775,                    48,      1151.07932561431,      98.7372562821564,      2593.99164043531,      -2921.2242500371,    0.0787355105860644,     -2.06135017692266,     -1.82777854134005,      95.9179763721023,     0.999999999999375,      1.00000000000007,     0.999999999999904,     0.999999999999535,     0.999999999999947,     0.999999999999895,                     1, -6.17319528828375e-11,   1.8644641386345e-10,  2.80579115496948e-10, -3.65818486613989e-14,  1.09690034832965e-13,  1.91846538655227e-13,  3.41060513164848e-13,      34.9386293068959
                 -0.4,                     0,                0.0971,           0.097099404,                    48,      1151.44598218461,      99.1007529434351,        2594.140053503,     -2921.82530947907,    0.0789293928526741,     -2.06111918239343,     -1.82728578827355,      95.9179763721083,     0.999999999999366,      1.00000000000009,     0.999999999999912,     0.999999999999504,     0.999999999999921,     0.999999999999918,     0.999999999999993, -6.28119778411929e-11,  2.30102159548551e-10,  2.56022758549079e-10, -3.91353616180368e-14,  1.63868918434673e-13,  1.50324197534246e-13, -6.82121026329696e-13,      34.9288501030719
                 -0.3,                     0,              0.087738,           0.087737854,                    48,      1151.90391003253,      96.5798855301634,      2593.22520608695,     -2923.05625268434,    0.0773028869746595,     -2.06190182251783,     -1.82668734813134,      95.9179763721039,     0.999999999999883,      1.00000000000009,     0.999999999999911,     0.999999999999948,     0.999999999999915,     0.999999999999917,     0.999999999999995,   -1.125499693444e-11,  2.46018316829577e-10,  2.60115484707057e-10, -4.03843625207401e-15,  1.74971148680925e-13,  1.51656465163796e-13, -4.68958205601666e-13,      34.9320900503568
                 -0.2,                     0,              0.101653,           0.101652657,                    48,      1152.22476082246,      98.9809538802181,      2594.13885691503,     -2923.24013992972,    0.0787806451227723,     -2.06093335801518,     -1.82624391654199,         95.9179763721,     0.999999999999168,      1.00000000000006,     0.999999999999906,     0.999999999999312,     0.999999999999955,     0.999999999999893,                     1, -8.23376922198804e-11,  1.64163793670014e-10,  2.75122147286311e-10, -5.42205169651311e-14,   9.1926466438963e-14,  1.96287430753728e-13,  1.84741111297626e-13,      34.9124563707562
                 -0.1,                     0,              0.079221,           0.079220639,                    48,      1152.58253390734,       98.165669715639,      2593.82364738417,     -2924.02869660814,    0.0782351985321117,     -2.06116408018243,     -1.82577418882706,      95.9179763721062,     0.999999999999043,      1.00000000000009,     0.999999999999907,     0.999999999999347,     0.999999999999924,     0.999999999999906,     0.999999999999999, -9.39621713769156e-11,  2.23280949285254e-10,  2.72848410531878e-10, -5.10980147083728e-14,  1.57651669496772e-13,  1.71418435002124e-13, -1.27897692436818e-13,      34.9095569005959
                    0,                     0,              0.095586,           0.095585126,                    48,      1152.97254770621,      97.5768784015372,      2593.61821140418,     -2924.82680456734,    0.0778294587418929,     -2.06127300002915,     -1.82525708106307,      95.9179763721025,     0.999999999999877,      1.00000000000009,     0.999999999999909,     0.999999999999892,     0.999999999999922,     0.999999999999909,     0.999999999999996, -1.20081722343457e-11,   2.2373569663614e-10,  2.65572452917695e-10, -8.38218383591993e-15,  1.59872115546023e-13,  1.66533453693773e-13, -3.83693077310454e-13,      34.9042909365891
                  0.1,                     0,              0.098803,           0.098802257,                    47,      1153.28439813754,      99.0384045746707,       2594.1621063281,     -2925.15642875795,    0.0787166941154088,      -2.0606741861666,     -1.82483468540855,      95.9179763721003,      0.99999999999971,      1.00000000000008,     0.999999999999907,      0.99999999999969,     0.999999999999936,     0.999999999999903,                     1,  -2.8705926524708e-11,  2.06000549951568e-10,  2.73303157882765e-10, -2.44387843295613e-14,  1.31006316905768e-13,  1.76303416310475e-13,  1.13686837721616e-13,      34.8902068764419
                  0.2,                     0,              0.078813,           0.078813551,                    47,      1153.67704671718,      98.5529186861299,      2593.99986043947,     -2925.94057560732,    0.0783755426594767,     -2.06073938669622,      -1.8243137224007,      95.9179763721031,     0.999999999999478,      1.00000000000007,     0.999999999999907,     0.999999999999469,     0.999999999999945,     0.999999999999897,     0.999999999999998, -5.14432940690313e-11,  1.87355908565223e-10,  2.71484168479219e-10, -4.16194856356356e-14,  1.13686837721616e-13,  1.87183601951801e-13, -1.84741111297626e-13,      34.8842599860981
                  0.3,                     0,              0.094552,           0.094551616,                    47,      1154.02312845284,      99.5477633404331,      2594.38582000334,      -2926.4007566708,     0.078966279792642,     -2.06028282805512,     -1.82384713563355,      95.9179763721036,     0.999999999999399,      1.00000000000008,     0.999999999999905,     0.999999999999574,      0.99999999999993,     0.999999999999905,                     1, -5.98419092057156e-11,  2.16914486372843e-10,  2.77395884040743e-10, -3.36397576461422e-14,   1.4432899320127e-13,  1.73416836446449e-13,  3.97903932025656e-13,      34.8716105136411
                  0.4,                     0,              0.090294,           0.090293487,                    47,      1154.45605327408,      98.4910767912414,      2594.02816804253,      -2927.3429585324,    0.0782640285914863,     -2.06052416507923,     -1.82327437963527,      95.9179763721024,      0.99999999999928,      1.00000000000007,     0.999999999999906,     0.999999999999325,     0.999999999999941,     0.999999999999901,                     1, -7.09405867382884e-11,  1.91903382074088e-10,  2.74667399935424e-10, -5.28604937599653e-14,  1.21236354289067e-13,  1.81410442223751e-13,  2.55795384873636e-13,      34.8674751904572
                  0.5,                     0,              0.086995,           0.086994815,                    48,      1154.74496556673,       101.80070530798,       2595.2835334391,     -2927.31827803809,      0.08030833362564,     -2.05923438796816,     -1.82287033617554,      95.9179763720987,     0.999999999999591,      1.00000000000008,     0.999999999999911,     0.999999999999665,     0.999999999999929,     0.999999999999912,                     1, -4.16804368796875e-11,  2.18278728425503e-10,  2.61934474110603e-10, -2.68812749837366e-14,  1.46993528460371e-13,  1.60316204755873e-13,  3.97903932025656e-13,      34.8438165383604
