              -0.6,           0.007627,        0.007628951,               1573,               1796,  -2585.11543125443,   693.239144771048,   2677.74279718377, -0.863781336984413,  -3.09149303020612, 0.0276040016158309,   65.3288926391772,   4.02442199599616
              -0.5,           0.007993,        0.007994636,               1547,   1776.52836102162,  -2567.88666640807,   755.448014585862,   2677.50861225922, -0.904334352310285,  -3.07923261779533, 0.0699764649895495,   65.3288926391783,   4.06171170963579
              -0.4,           0.007618,        0.007620277,               1599,   1758.91875193223,  -2551.62187789735,   811.648426931437,   2676.61140727686, -0.940828933453034,  -3.06720622413415,  0.108371919435684,   65.3288926391779,   4.09852495613035
              -0.3,           0.007715,        0.007716696,               1547,   1742.44938013157,  -2535.78586937575,   864.174477916634,   2675.21746712416, -0.974803389496683,  -3.05512936403708,  0.144352873882387,   65.3288926391797,   4.13583825817969
              -0.2,           0.007734,        0.007736351,               1534,   1727.30689258838,   -2520.7255673653,   912.413800556509,   2673.43219054877,  -1.00589567605247,  -3.04332388915635,  0.177482309770875,   65.3288926391756,   4.17249072561444
              -0.1,           0.008452,        0.008453974,               1547,    1713.2119755981,  -2506.27920143053,   957.258215257266,    2671.3324906843,  -1.03470478424236,  -3.03172967637973,  0.208353317354531,     65.32889263918,   4.20860210054411
                 0,           0.007743,        0.007744466,               1547,   1699.63159787485,  -2491.93161425837,   1000.41375096204,   2668.94083094092,  -1.06233388938226,  -3.01999718573241,  0.238128602793757,   65.3288926391778,   4.24526101515814
               0.1,            0.00751,         0.00751119,               1508,   1687.15146943752,  -2478.44411335083,   1040.00263137099,   2666.36556078443,  -1.08761038448416,   -3.0087431763169,  0.265501924021194,   65.3288926391807,   4.28042423615005
               0.3,           0.007555,        0.007556768,               1547,   1663.32734192543,  -2451.72311688253,   1115.40918880849,   2660.58491683395,  -1.13553372369398,  -2.98596504112164,  0.317798545444096,   65.3288926391778,   4.35171264299074
               0.4,           0.007351,        0.007353505,               1547,   1652.13224607702,  -2438.74988940361,    1150.7499410806,   2657.45546561053,  -1.15789718250098,  -2.97467918601174,  0.342381023377062,   65.3288926391783,   4.38702973084204
               0.5,           0.007126,        0.007127616,               1495,   1641.45946527894,  -2426.15084706738,   1184.37714302879,   2654.21153127284,  -1.17912152410598,  -2.96357595079394,  0.365814262604939,   65.3288926391804,    4.4217474406398
