                20,                  0,           0.010517,        0.010518233,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010391,        0.010393863,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,            0.01042,        0.010421897,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010343,        0.010345523,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010359,        0.010360876,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010406,        0.010408285,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010429,        0.010430909,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010339,        0.010341366,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,            0.01036,        0.010362673,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010497,        0.010499309,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010424,        0.010425501,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010412,        0.010414827,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010359,        0.010361532,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010449,        0.010451405,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010445,        0.010447169,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010339,        0.010341344,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010354,        0.010355968,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010334,         0.01033586,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
                20,                  0,           0.010614,        0.010616284,               6877,   1150.73511281321,   99.7214899025408,   2594.38234569952,  -2920.42641039934, 0.0793873586130259,  -2.06103865108682,  -1.82822811267803,   95.9179763721011,   15.7337889470707,   3907.64053487315,   2.77286838806095
