                  0,                   0,            0.002776,         0.002777904,                1274,    789.550978605149,    2281.04350569909,    2175.79190660994,    1482.76020317188,    1.28118689273416,   -2.53781531286705,    1.75302450887588,    65.3288926391783,    56.2203401451838,    3483.64862118321,    3.33991636797328
                 30,                   0,             0.00261,         0.002611142,                1235,    789.550978066043,    1357.91718778472,    2431.79749278156,    2092.42194118462,      0.189607697663,   -2.23509360914282,    2.47455992567057,    65.3288926391781,     49.467914377115,    3483.64862101944,    3.33991636817135
                 60,                   0,            0.002576,         0.002577588,                1235,    789.550978771005,    264.721993471701,    2734.96735037497,    2141.42092424079,   -1.10337441753913,   -1.87651793506587,    2.53303902037588,    65.3288926391791,    34.9427018498995,    3483.64862123334,     3.3399163679126
                 90,                   0,            0.002646,         0.002647334,                1235,    789.550978751334,   -705.621249467417,    3004.06734783926,    1616.62789105164,   -2.25130586811269,   -1.55816836888158,    1.91279234814353,    65.3288926391781,    5.55309768027026,    3483.64862122746,    3.33991636791973
                120,                   0,            0.002645,         0.002646823,                1261,    789.550978017436,   -1293.10986510322,    3166.99236159941,    658.660741939164,    -2.9465993680172,   -1.36534641447237,   0.780014537932307,    65.3288926391789,     31.281165294743,    3483.64862100473,    3.33991636818913
                150,                   0,            0.002611,         0.002612781,                1235,    789.550978604404,   -1340.32677746352,    3180.08676926095,   -475.794057817779,   -3.00295160526933,   -1.34971855721781,  -0.561767583410738,    65.3288926391779,    34.9426984447877,    3483.64862118283,    3.33991636797375
                180,                   0,            0.002783,          0.00278463,                1287,    789.550978591504,   -834.620229551271,    3039.84193145581,   -1482.76020314437,   -2.40526302377342,   -1.51547227054342,   -1.75302450889099,    65.3288926391786,    5.55309571233907,    3483.64862117894,    3.33991636797842
                210,                   0,            0.002658,         0.002659252,                1261,    789.550978065335,    88.5060888132873,    2783.83634702953,   -2092.42194117946,   -1.31368382810722,   -1.81819397216812,   -2.47455992566794,    65.3288926391789,    31.2811681491754,     3483.6486210192,    3.33991636817162
                240,                   0,            0.002706,         0.002707211,                1274,    789.550978885197,    1181.70128304713,    2480.66648678063,    -2141.4209244029, -0.0207017131403732,   -2.17676964942211,   -2.53303901999127,    65.3288926391793,    47.7587554249547,    3483.64862126798,    3.33991636787069
                270,                   0,            0.002602,         0.002603044,                1235,    789.550978866416,    2152.04452600657,    2211.56648937846,   -1616.62789087862,    1.12722973719357,   -2.49511921545777,   -1.91279234750032,     65.328892639179,    55.4260432317633,    3483.64862126237,    3.33991636787748
                300,                   0,             0.00264,         0.002641592,                1248,    789.550978012289,    2739.53314177172,    2048.64147837088,   -658.660741847148,    1.82252323768329,   -2.68794116665258,  -0.780014537831496,    65.3288926391783,    58.9840139849844,    3483.64862100326,    3.33991636819093
                330,                   0,            0.002624,         0.002625454,                1235,    789.550978615215,     2786.7500536045,    2035.54706876628,    475.794057828577,    1.87887547421921,   -2.70356902623864,   0.561767583411403,    65.3288926391786,    59.3483217608505,    3483.64862118622,    3.33991636796961
