                 -0.6,              0.059646,           0.059650253,                    51,                  1796,     -2585.11543125493,        693.2391447705,      2677.74279718422,    -0.863781336984693,     -3.09149303020604,    0.0276040016161201,      65.3288926391765,      1.00000000000019,     0.999999999999209,      1.00000000000017,      1.00000000000032,     0.999999999999974,      1.00000000001048,      0.99999999999999, -5.02495822729543e-10, -5.48084244655911e-10,  4.50654624728486e-10, -2.79998246810464e-13,  7.99360577730113e-14,  2.89202689573997e-13, -6.25277607468888e-13,      4.02442199600292
                 -0.5,              0.051834,           0.051827686,                    51,      1776.52836102162,     -2567.88666640855,      755.448014584536,      2677.50861225942,    -0.904334352310205,      -3.0792326177957,    0.0699764649893856,      65.3288926391787,      1.00000000000019,     0.999999999998244,      1.00000000000007,     0.999999999999911,      1.00000000000012,     0.999999999997658,      1.00000000000001, -4.83396433992311e-10, -1.32649802253582e-09,  1.95086613530293e-10,  8.06021915877864e-14, -3.72146757854352e-13, -1.63882796222481e-13,   3.5527136788005e-13,      4.06171170963526
                 -0.4,              0.047441,           0.047434505,                    52,      1758.91875193223,     -2551.62187789783,      811.648426930495,      2676.61140727717,    -0.940828933453122,     -3.06720622413433,     0.108371919435712,      65.3288926391779,      1.00000000000019,     0.999999999998839,      1.00000000000011,      1.00000000000009,      1.00000000000006,      1.00000000000026,                     1, -4.78848960483447e-10, -9.42122824199032e-10,  3.01497493637726e-10, -8.77076189453874e-14, -1.79856129989275e-13,    2.857436509629e-14,                     0,      4.09852495613382
                 -0.3,              0.046415,           0.046433429,                    52,      1742.44938013157,     -2535.78586937619,      864.174477916035,      2675.21746712454,    -0.974803389496882,      -3.0551293640371,     0.144352873882579,        65.32889263918,      1.00000000000017,     0.999999999999307,      1.00000000000014,       1.0000000000002,      1.00000000000001,      1.00000000000133,                     1, -4.43833414465189e-10, -5.99129634792916e-10,  3.78349795937538e-10, -1.99062988315291e-13, -1.95399252334028e-14,  1.91541227323455e-13,   2.8421709430404e-13,      4.13583825818525
                 -0.2,              0.051275,           0.051278143,                    53,      1727.30689258838,     -2520.72556736574,      912.413800555597,      2673.43219054911,     -1.00589567605254,     -3.04332388915655,     0.177482309770915,      65.3288926391754,      1.00000000000017,        0.999999999999,      1.00000000000013,      1.00000000000008,      1.00000000000006,      1.00000000000022,     0.999999999999997, -4.40650183008984e-10,  -9.1245055955369e-10,  3.39696271112189e-10, -7.59392548843607e-14, -1.97175609173428e-13,  3.94684285254243e-14, -1.98951966012828e-13,      4.17249072561862
                 -0.1,              0.054562,           0.054566567,                    52,       1713.2119755981,     -2506.27920143104,      957.258215256006,      2671.33249068444,     -1.03470478424228,     -3.03172967638018,     0.208353317354351,      65.3288926391802,      1.00000000000021,     0.999999999998683,      1.00000000000005,     0.999999999999923,      1.00000000000015,     0.999999999999133,                     1, -5.18866727361456e-10, -1.26090071717044e-09,  1.42335920827463e-10,  7.94919685631612e-14, -4.43201031430362e-13, -1.80577774955282e-13,  1.98951966012828e-13,      4.20860210054386
                    0,               0.05133,            0.05132322,                    53,      1699.63159787485,     -2491.93161425879,      1000.41375096053,       2668.9408309411,     -1.06233388938209,     -3.01999718573301,     0.238128602793457,      65.3288926391779,      1.00000000000017,     0.999999999998496,      1.00000000000007,     0.999999999999847,       1.0000000000002,     0.999999999998739,                     1, -4.28372004535049e-10, -1.50487267092103e-09,  1.79170456249267e-10,  1.62314606200198e-13, -6.00852700927135e-13, -3.00287572585489e-13,   5.6843418860808e-14,      4.24526101515635
                  0.1,              0.046383,           0.046385882,                    52,      1687.15146943752,     -2478.44411335127,      1040.00263136978,      2666.36556078463,      -1.0876103844841,     -3.00874317631734,     0.265501924021022,      65.3288926391805,      1.00000000000018,     0.999999999998839,      1.00000000000007,     0.999999999999944,      1.00000000000015,     0.999999999999353,     0.999999999999998, -4.48380887974054e-10, -1.20735421660356e-09,  1.96905602933839e-10,  6.08402217494586e-14, -4.47641923528863e-13, -1.71807013060743e-13, -1.56319401867222e-13,       4.2804242361503
                  0.3,              0.055222,            0.05522634,                    51,      1663.32734192543,     -2451.72311688296,       1115.4091888073,      2660.58491683415,     -1.13553372369392,     -2.98596504112211,     0.317798545443915,      65.3288926391778,      1.00000000000018,     0.999999999998932,      1.00000000000007,     0.999999999999945,      1.00000000000016,      0.99999999999943,                     1, -4.32464730693027e-10, -1.19143805932254e-09,  1.93267624126747e-10,  6.28386231937839e-14, -4.74731365329717e-13, -1.81299419921288e-13,   2.8421709430404e-14,      4.35171264299125
                  0.4,              0.054594,           0.054598337,                    52,      1652.13224607702,     -2438.74988940399,      1150.74994107975,      2657.45546561083,     -1.15789718250102,     -2.97467918601202,     0.342381023377058,      65.3288926391782,      1.00000000000016,     0.999999999999254,      1.00000000000011,      1.00000000000003,      1.00000000000009,     0.999999999999988,     0.999999999999999, -3.81078280042857e-10, -8.58335624798201e-10,  2.96495272777975e-10, -3.90798504668055e-14, -2.77555756156289e-13, -3.99680288865056e-15,   -7.105427357601e-14,      4.38702973084524
                  0.5,              0.053233,           0.053241264,                    51,      1641.45946527894,      -2426.1508470678,      1184.37714302766,      2654.21153127303,     -1.17912152410593,     -2.96357595079442,     0.365814262604771,      65.3288926391806,      1.00000000000017,     0.999999999999045,      1.00000000000007,     0.999999999999954,      1.00000000000016,      0.99999999999954,                     1,  -4.1927705751732e-10, -1.13095666165464e-09,  1.88720150617883e-10,  5.41788836017076e-14, -4.86277684785819e-13,  -1.6814327707948e-13,  2.27373675443232e-13,       4.4217474406403
