             1e-05,           0.001097,         0.00109915,                195,               1796,  -2585.11746460399,   693.254876551183,   2677.74886421321, -0.863785659421159,  -3.09148527675678, 0.0276102104907983,   65.3288926391766
             1e-06,           0.001142,        0.001143926,                208,               1796,  -2585.11555314258,   693.246771036012,   2677.74485503184, -0.863784108946666,  -3.09148920692199, 0.0276076785408358,   65.3288926391766
             1e-07,           0.001351,        0.001352089,                247,               1796,  -2585.11546141349,   693.240974365052,   2677.74329062085, -0.863782039596003,  -3.09149208846254, 0.0276049264853728,   65.3288926391765
             1e-08,           0.001551,        0.001552124,                299,               1796,   -2585.1154523736,   693.239481877204,   2677.74290402979, -0.863781481060928,  -3.09149284432169, 0.0276041894752311,   65.3288926391766
             1e-09,           0.001819,        0.001820232,                364,               1796,  -2585.11543440097,   693.239205320118,   2677.74281559524,  -0.86378136252295,  -3.09149299703555,  0.027604034968886,   65.3288926391765
             1e-10,           0.002164,         0.00216531,                442,               1796,  -2585.11543167076,   693.239159452355,   2677.74280126149, -0.863781343009212,   -3.0914930224153, 0.0276040094727137,   65.3288926391765
             1e-11,           0.002693,        0.002695325,                546,               1796,  -2585.11543131404,   693.239148049579,   2677.74279805336, -0.863781338314566,  -3.09149302849109,  0.027604003348863,   65.3288926391767
             1e-12,           0.003325,        0.003326136,                676,               1796,  -2585.11543126055,   693.239145275229,   2677.74279731231, -0.863781337185644,  -3.09149302994498, 0.0276040018784037,   65.3288926391762
             1e-13,           0.004056,        0.004057513,                871,               1796,   -2585.1154312552,   693.239144844906,   2677.74279720227, -0.863781337013698,    -3.091493030168, 0.0276040016540734,   65.3288926391764
             1e-14,           0.005299,        0.005300499,               1131,               1796,  -2585.11543125452,   693.239144780696,   2677.74279718613, -0.863781336988208,  -3.09149303020117, 0.0276040016207906,   65.3288926391769
