                 0,   847.238055272726,   3055.04173150256,   1216.98171986089, -0.216541357928901, 0.0600522333577308,                  0,                227
               0.2,    847.19474700114,   3055.05374194923,   1216.98171986089, -0.216541357928901, 0.0600522333577308,                  0,                227
                10,                nan,                nan,                nan,                nan,                nan,               -nan,                227
