                 0,   852.252774466749,   3073.12422474535,   1224.18491564675,  -0.21782304504995, 0.0604076766542031,                  0,                227
                 0.2,     852.209191544363,     3073.13624024357,     1224.18488934077,    -0.21800617724808,   0.0597473051048963, -0.00026305975326067,                  227
                  10,     850.028799116885,     3073.56319926609,     1224.11915116027,                 -nan,                 -nan,                 -nan,                  227
