                 0,   847.113311014168,   3054.59191823781,   1216.80253588611, -0.216509475164696, 0.0600433914846842,                  0,                227
                0.2,     847.07013420889,    3054.60437797519,    1216.80271556636,  -0.215210625887689,  0.0647268906730088, 0.00186568086399627,    226.671059286136
  0.678207589745155,                -nan,                -nan,                -nan,                -nan,                -nan,                -nan,    225.884549556407
