                 0,   847.113311014168,   3054.59191823781,   1216.80253588611, -0.216509475164696, 0.0600433914846842,                  0,                227
                0.2,    847.070115672746,    3054.60431113431,    1216.80268894022,  -0.215395984382357,   0.064058481074928, 0.00159941943115913,    226.671059286136
  0.433418020295188,                -nan,                -nan,                 nan,                -nan,                -nan,                -nan,    452.958176342827
