                 0,   852.252774466749,   3073.12422474535,   1224.18491564675,  -0.21782304504995, 0.0604076766542031,                  0,                227
               0.2,   852.209209857739,   3073.13630628068,   1224.18491564675,  -0.21782304504995, 0.0604076766542031,                  0,                227
                10,                nan,                nan,                nan,               -nan,               -nan,               -nan,                227
