                 0,   852.252774466749,   3073.12422474535,   1224.18491564675,  -0.21782304504995, 0.0604076766542031,                  0,                227
                0.2,    852.209335010128,    3073.13675756562,    1224.18509541696,  -0.216523219963066,  0.0650946944992738, 0.00186708252764437,    226.671059286136
  0.678029074520175,                -nan,                -nan,                 nan,                -nan,                -nan,                -nan,    225.884843161034
