              -0.6,                  0,           0.002834,        0.002835739,               1248,                789,   2784.20356999177,   1643.12994925695,    1625.3228207052,  -1.93663249783071,   1.94258123328428,   1.95638608305286,   65.3288926391772,   6.67997786520171,   3618.47202846798,   3.19159957126583
              -0.6,                  0,           0.003002,        0.003004202,               1235,                789,   2488.85925428477,   1686.23228896339,   2043.40261854296,  -2.20243136402026,   1.99945316901897,   1.54716835593733,   65.3288926391786,   7.19734593988433,   3635.00948849517,    3.1710777681232
              -0.6,                  0,           0.003086,        0.003087259,               1196,                789,   2123.79484060956,   1719.39903941696,   2409.41712604362,  -2.40000392403975,   2.04341321240942,   1.10261125042762,   65.3288926391747,   7.34660544887456,     3643.093255603,   3.16047950393443
              -0.6,                  0,           0.002918,        0.002920847,               1196,                789,   1694.16266302126,   1737.98024359714,   2714.94261784576,  -2.52959860779011,   2.06840397338285,  0.636846199058153,   65.3288926391752,   9.10373685899263,   3641.65839613005,    3.1610666622476
              -0.6,                  0,           0.002969,        0.002970606,               1235,                789,   1206.35566199585,   1738.74437441201,   2950.25672008448,  -2.59320825580904,   2.07038718683078,  0.161570503395611,   65.3288926391785,   14.0164179250533,   3630.77687240382,   3.17278879245723
              -0.6,                  0,           0.003271,         0.00327416,               1183,                789,   669.636683975099,   1720.26165520114,   3103.93171536863,  -2.59279469366471,   2.04778510771702, -0.314861550355179,   65.3288926391782,   20.5203248685481,   3611.38554360398,   3.19461807829717
              -0.6,                  0,           0.002855,        0.002856206,               1222,                789,   98.0291313250908,   1683.06652767557,   3163.78748093723,  -2.52811619953309,   2.00159819173233, -0.786860164060197,   65.3288926391765,   27.0782610518632,   3584.95102779737,   3.22493302578382
              -0.6,                  0,           0.002963,        0.002965381,               1222,                789,   -488.63622818584,   1629.58148132717,   3119.59774793523,  -2.39544244537954,   1.93524963223034,  -1.24888716211558,    65.328892639176,   32.9453683833824,   3553.33523280631,   3.26163743245146
              -0.6,                  0,           0.002987,        0.002987814,               1274,                789,  -1065.62246268607,   1563.99888841028,   2966.44396510491,   -2.1885779009929,    1.8543648569228,  -1.69204868689941,   65.3288926391783,   37.8596264030162,   3518.72612660279,   3.30218947195147
              -0.6,                  0,            0.00312,        0.003121307,               1300,                789,   -1601.1577594893,   1492.60795263343,   2710.48030585237,  -1.90559123906464,   1.76710466309324,  -2.09775482069874,   65.3288926391788,   41.7774950444293,   3484.00461530276,   3.34312346830159
              -0.6,                  0,           0.003599,        0.003600282,               1365,                789,  -1606.30086287747,   1491.87469716346,   2707.39713884859,  -1.90233029454943,   1.76621342114907,  -2.10162144408836,   65.3288926391775,    41.812572243027,   3483.66069552748,   3.34352964834736
