               14,          0.005763,       0.005764715,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               15,          0.005881,       0.005883233,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               16,          0.005727,       0.005728946,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               17,          0.005845,       0.005846417,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               18,          0.006019,       0.006021646,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               19,          0.005872,       0.005873908,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               20,           0.00583,       0.005831419,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               21,          0.005834,       0.005835599,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               22,          0.005785,       0.005786421,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               23,          0.005881,       0.005883136,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               24,          0.005818,       0.005819796,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               25,          0.005811,       0.005811873,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               26,          0.005867,       0.005868938,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               27,          0.005792,       0.005794097,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               28,          0.005868,       0.005869231,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               29,          0.005923,       0.005923769,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               30,           0.00589,       0.005890648,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
               31,           0.00586,        0.00586066,              1248,               876, -1044.12052377555,  2994.38154693748,  1789.81579757653, -2.31609775416992, -1.58544244618997,  1.82331788609085,  65.3288926391772
                0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
