             -0.6,                 0,          0.002697,       0.002700357,              1261,               856,  246.597606040781,  3085.35609756554, -2304.38757937229,  0.25746680651524, -1.48716943936847,  -2.3920496907833,  95.9179763721032,  16.8237006554101,  3858.81260805124,   2.8284030513746
             -0.5,                 0,          0.002953,       0.002954544,              1261,               856,  246.680219550833,  3085.93707994464, -2304.31627072932, 0.257567989836082, -1.48641627600935, -2.39212011564853,  95.9179763721032,  16.8363103677999,  3859.23985619484,  2.82807589407782
             -0.4,                 0,          0.002992,       0.002993982,              1287,               856,  246.762818937103,  3086.51796249827, -2304.24490396952, 0.257669160414839, -1.48566328814309, -2.39219039226285,  95.9179763721009,  16.8489164067985,  3859.66703215494,  2.82774887053283
             -0.3,                 0,          0.002989,       0.002991388,              1287,               856,  246.845404196372,  3087.09874523947, -2304.17347912905, 0.257770318243297, -1.48491047573022, -2.39226052071895,  95.9179763721028,  16.8615187708966,  3860.09413594457,  2.82742198069038
             -0.2,                 0,          0.003067,       0.003075627,              1313,               856,  246.927975325713,  3087.67942818156, -2304.10199624425, 0.257871463313565, -1.48415783873084, -2.39233050110971,  95.9179763721031,  16.8741174586057,  3860.52116757709,  2.82709522450121
             -0.1,                 0,          0.003433,       0.003434735,              1313,               856,   247.01053232221,  3088.26001133753, -2304.03045535132, 0.257972595617756, -1.48340537710548, -2.39240033352779,   95.917976372102,  16.8867124684453,  3860.94812706555,  2.82676860191617
                0,                 0,          0.003049,       0.003050792,              1326,               856,  247.093075183116,  3088.84049472077,  -2303.9588564864, 0.258073715148171, -1.48265309081424, -2.39247001806579,  95.9179763721023,  16.8993037989576,  3861.37501442328,  2.82644211288594
              0.1,                 0,          0.002888,       0.002889949,              1248,               856,  247.175603905331,  3089.42087834434, -2303.88719968571, 0.258174821896745, -1.48190097981757, -2.39253955481632,  95.9179763721028,  16.9118914486886,   3861.8018296634,  2.82611575736139
              0.2,                 0,          0.003016,       0.003018174,              1274,               856,  247.258118485968,  3090.00116222145, -2303.81548498546, 0.258275915855641, -1.48114904407583, -2.39260894387192,  95.9179763721028,  16.9244754162007,  3862.22857279912,   2.8257895352934
              0.3,                 0,          0.002999,       0.003000688,              1261,               856,  247.340618922313,  3090.58134636542, -2303.74371242175, 0.258376997017207, -1.48039728354914, -2.39267818532504,  95.9179763721027,  16.9370557000757,  3862.65524384374,  2.82546344663272
              0.4,                 0,          0.002911,       0.002912255,              1248,               856,  247.423105211256,  3091.16143078931, -2303.67188203078, 0.258478065373381, -1.47964569819807, -2.39274727926814,  95.9179763721018,  16.9496322988978,  3863.08184281035,  2.82513749133034
              0.5,                 0,          0.003209,       0.003211156,              1287,               856,  247.505577350082,  3091.74141550641, -2303.59999384862,  0.25857912091652, -1.47889428798285, -2.39281622579352,  95.9179763721024,  16.9622052112737,  3863.50836971221,  2.82481166933709
