                 0,                  0,           0.005679,        0.005680459,               1287,                928,   2972.41610114975,  -264.649220638274,  -2472.07430203551,  -1.64870864694079, -0.243835224205047,  -2.26469288851958,   95.9179763721024,   16.5050442047776
               -10,                  0,           0.005492,         0.00549399,               1248,                928,   2497.98722398565,  -264.649220637558,  -2950.67257789937,  -2.01692085103124, -0.243835224204412,  -1.94399186276102,   95.9179763721025,   16.4641655693318
               -20,                  0,           0.005527,        0.005528952,               1274,                928,   1947.65826906411,   -264.64922063626,  -3339.61616059659,  -2.32384993567334, -0.243835224203266,  -1.56422362796067,   95.9179763721032,   16.3513867782464
               -30,                  0,           0.005692,        0.005694645,               1274,                928,   1338.15070320012,  -264.649220634734,  -3627.08719618219,   -2.5601700159445, -0.243835224201926,  -1.13692724976124,   95.9179763721034,   16.1874320217731
               -40,                  0,           0.005501,        0.005502219,               1248,                928,    687.98410535367,  -264.649220635594,  -3804.35102270563,  -2.71870062579294,   -0.2438352242027, -0.675085912388886,   95.9179763721022,   16.0049685625736
               -50,                  0,           0.006124,         0.00612631,               1274,                928,   16.9134586019532,  -264.649220636505,  -3866.02156849765,  -2.79462489285638, -0.243835224203486, -0.192732431176959,   95.9179763721029,   15.8454130495464
               -60,                  0,            0.00606,        0.006062601,               1235,                928,  -654.671095030079,  -264.649220637845,  -3810.22500523196,  -2.78563589669787, -0.243835224204675,  0.295477127429049,   95.9179763721027,    15.753555310032
               -70,                  0,           0.005785,        0.005786888,               1300,                928,  -1306.36379871849,  -264.649220638176,  -3638.65668324951,  -2.69200676341715, -0.243835224204958,  0.774708763036131,   95.9179763721033,   15.7700272734173
               -80,                  0,           0.005628,        0.005629271,               1261,                928,  -1918.36329943435,  -264.649220638598,  -3356.52961919611,  -2.51658236685068, -0.243835224205339,   1.23040126489915,   95.9179763721021,   15.9229024749909
             -89.9,                  0,           0.006256,        0.006256203,               1352,                928,   -2466.8826947159,  -264.649220634683,   -2976.7261553036,  -2.26756697716485, -0.243835224201741,   1.64475350307702,   95.9179763721022,   16.2173299266135
               -90,                  0,           0.006203,        0.006204782,               1300,                928,  -2472.07428291177,   -264.64937160747,   -2972.4161169494,  -2.26469287480393, -0.243835362924556,   1.64870862566255,   95.9179763721031,   16.2210055214723
