                 0,   912.886292683326,   3291.76162816066,                  0, -0.233320064204027, 0.0647053804253941,                  0,                227
                  0.2,      912.839609054204,      3291.77449850142,                     0,    -0.233516225345423,    0.0639980267312848,                     0,                   227
    0.453884511538005,      912.780291292819,       3291.7906326234,                     0,    -0.233765222305746,    0.0631000918953259,                     0,                   227
     0.80078142573068,       912.69913985178,      3291.81230904564,                     0,    -0.234105415062575,    0.0618731845983181,                     0,                   227
     1.24113173211193,      912.595956387812,      3291.83921201085,                     0,    -0.234537211973648,    0.0603157375880967,                     0,                   227
     1.79287187594497,      912.466403555922,      3291.87195228284,                     0,    -0.235078167200162,    0.0583643012742062,                     0,                   227
     2.54674828618758,      912.288905097876,      3291.91494668469,                     0,    -0.235817186058724,    0.0556978929856786,                     0,                   227
     3.83935271586031,      911.983267975477,      3291.98398716982,                     0,     -0.23708399154189,    0.0511259220942694,                     0,                   227
     5.39893950966813,      911.612323375222,      3292.05942077448,                     0,    -0.238611911411992,    0.0456094080137094,                     0,                   227
     7.35305154817623,      911.144179111495,      3292.14179294228,                     0,    -0.240525524815122,    0.0386970114885025,                     0,                   227
     10.0575305281291,      910.490103192144,      3292.23351084965,                     0,    -0.243172474589055,    0.0291294978700937,                     0,                   227
     13.7528768059777,      909.584818195365,      3292.31699749605,                     0,    -0.246786505543969,    0.0160548879365758,                     0,                   227
     18.4417410161178,      908.416927287721,      3292.35337655183,                     0,     -0.25136784013014, -0.000538373861512064,                     0,                   227
      24.390282562171,      906.904384707453,      3292.28754647069,                     0,    -0.257173270182133,   -0.0215961745869142,                     0,                   227
     32.5182680664324,      904.781884331694,      3291.99503215043,                     0,     -0.26509434142258,   -0.0503840389863618,                     0,                   227
     43.6240852367385,      901.777783416184,      3291.21690274027,                     0,    -0.275898040645353,   -0.0897533816128125,                     0,                   227
     58.7982672616607,      897.479457443747,        3289.446360108,                     0,    -0.290627854234125,    -0.143626739205361,                     0,                   227
     79.5297734720544,      891.246107567972,      3285.70419597769,                     0,     -0.31070504658687,    -0.217428367267394,                     0,                   227
     108.143053987471,      881.960105147415,      3278.02006125223,                     0,    -0.338356103049801,    -0.319782496643922,                     0,                   227
     147.218538934953,      868.001582538998,      3262.77452851093,                     0,    -0.376084611540248,    -0.460801696522804,                     0,                   227
     189.035344637343,      851.429564631308,      3240.31454018776,                     0,    -0.416542330022628,    -0.613821155625858,                     0,                   227
                  200,      846.804002252831,      3233.36201115203,                     0,    -0.427182914115124,    -0.654383205037821,                     0,                   227
