              -0.6,           0.005972,        0.005972878,               1300,                876,   75.4085828722733,   3085.23304980607,  -2343.62467090219, 0.0968693659442239,  -1.49354931593232,  -2.35376560138819,   95.9179763721002,   16.7550893912908
              -0.5,           0.005934,        0.005935765,               1274,   875.092384246209,   74.5087894568466,   3086.82433407719,  -2341.59379631646, 0.0961059274010299,  -1.49122274608627,  -2.35551805459673,    95.917976372102,   16.7639198677856
              -0.4,           0.005744,        0.005745577,               1261,   873.150377443205,   74.5877958960661,   3090.37452739334,  -2336.90382284907, 0.0964859220781139,  -1.48596328803643,  -2.35890895827805,    95.917976372109,   16.7866588120601
              -0.3,           0.006088,         0.00608942,               1326,    872.49405334358,   72.4806233060415,   3091.37134425857,   -2335.6513668026, 0.0944582920621982,  -1.48448474616748,  -2.36038542464838,   95.9179763721044,   16.7909910008099
              -0.2,           0.006048,        0.006049024,               1313,   869.591547274917,   74.0961404677488,   3096.80976258912,  -2328.38497512883,  0.096540507767274,  -1.47637238210319,   -2.3651986118997,   95.9179763720998,   16.8280261345305
              -0.1,           0.005947,        0.005948996,               1300,    868.45286174925,   73.3141020460601,   3098.79763178146,   -2325.7634909448, 0.0959217539132629,  -1.47341034614363,  -2.36731663893044,   95.9179763721063,   16.8397630269112
                 0,           0.006035,        0.006036981,               1313,   867.018716372154,   72.6832697063274,   3101.34087384899,   -2322.3908935843, 0.0954997835833845,  -1.46959684964177,  -2.36991304280166,   95.9179763721029,   16.8558611083398
               0.1,           0.005877,        0.005879691,               1274,   864.789211925802,   73.6063066327798,   3105.46572187838,  -2316.84317529216, 0.0967890534494291,  -1.46338902117465,  -2.37364348155718,   95.9179763721002,   16.8840401701479
               0.2,           0.005943,        0.005945373,               1287,   863.307285371248,   73.0529699257698,   3108.09640226791,  -2313.33040386107, 0.0964524723680978,  -1.45941288468275,   -2.3762989865052,   95.9179763721033,   16.9011800351577
               0.3,           0.006227,        0.006228756,               1365,    861.21375668498,   73.6119850459925,   3111.93263651066,  -2308.14949213647,  0.097355505036496,  -1.45359169978013,  -2.37982960910155,   95.9179763721032,   16.9278102444088
               0.4,           0.005867,        0.005869276,               1274,   859.884427337151,    72.622090950748,    3114.2437667031,  -2305.06167601922, 0.0965420087289657,  -1.45006826705595,  -2.38227633099755,   95.9179763721021,   16.9428890074394
               0.5,           0.006005,        0.006007095,               1300,    856.79107284465,     74.89927790248,   3120.03105792083,  -2297.14906644837, 0.0993928879230923,  -1.44120897707944,  -2.38722879202495,   95.9179763720984,   16.9856523236863
